rank_version,source_accession,pair_id,candidate_record_id,ordinary_candidate_policy,forced_rank_status,hard_coded_priority_status,manual_override_status,gold_standard_bonus_status,Q9T0Z9_prior_E6_evidence_status,G_pre1_target_engineering_composite_rank,G_pre1_target_engineering_composite_score,target_context_score,target_organism_score,target_organism_class,phage_origin_score,phage_origin_class,target_origin_manual_review_required,docking_support_score,solubility_no_chaperone_score,E6_5_solubility_aggregation_chaperone_score,curated_no_external_chaperone_required_strength,curated_soluble_expression_strength,global_engineering_residual_score,E7_unlocked_score,E7_unlocked_rank,E6_total_score,source_organism,target_organism,phage_host,product_annotation,ranking_status,old_G_pre1_status,G_pre2_status,E6_status,E7_status,tie_breaker_order
v5.4.8z2,A0A0T9TRJ0,A0A0T9TRJ0__V52_B0_5e05c6eb5c0f91958235__compound5,V52_B0_5e05c6eb5c0f91958235,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,698,0.369757,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.492693,0.472847,0.788079,0.000000,0.000000,0.782988,0.782988,451,0.782988,Yersinia aldovae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM7ANH7,A0ABM7ANH7__V52_B0_da578ba3f7c3c5c8615e__compound5,V52_B0_da578ba3f7c3c5c8615e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,699,0.369608,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.464111,0.498039,0.830065,0.000000,0.000000,0.793555,0.793555,313,0.793555,Yersinia pseudotuberculosis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABN5RBQ6,A0ABN5RBQ6__V52_B0_bab57182b479f8a4fee0__compound5,V52_B0_bab57182b479f8a4fee0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,700,0.369558,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.429533,0.549038,0.915064,0.000000,0.000000,0.726877,0.726877,774,0.726877,Yersinia pseudotuberculosis,Yersinia,Yersinia,DNA circulation N-terminal domain-containing protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9RKV0,A0A0T9RKV0__V52_B0_74ea7340dcb687b40bba__compound5,V52_B0_74ea7340dcb687b40bba,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,701,0.369481,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.507141,0.454348,0.757246,0.000000,0.000000,0.793656,0.793656,311,0.793656,Yersinia similis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9UMV0,A0A0T9UMV0__V52_B0_78777410d098e4409c23__compound5,V52_B0_78777410d098e4409c23,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,702,0.369434,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.486043,0.477814,0.796357,0.000000,0.000000,0.783259,0.783259,445,0.783259,Yersinia aldovae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABX5QZY2,A0ABX5QZY2__V52_B0_4a167b2eb16af1b805ed__compound5,V52_B0_4a167b2eb16af1b805ed,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,703,0.369378,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.448243,0.514789,0.857982,0.000000,0.000000,0.785433,0.785433,415,0.785433,Yersinia hibernica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9KZA2,A0A0T9KZA2__V52_B0_3aa89b693f82e2754e67__compound5,V52_B0_3aa89b693f82e2754e67,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,704,0.369316,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.437183,0.540873,0.901455,0.000000,0.000000,0.724087,0.724087,779,0.724087,Yersinia kristensenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AB72ZN12,A0AB72ZN12__V52_B0_2909b1c6e0ff66d630a2__compound5,V52_B0_2909b1c6e0ff66d630a2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,705,0.369206,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.408612,0.552510,0.920850,0.000000,0.000000,0.789633,0.789633,362,0.789633,Yersinia pestis PY-08,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABN4F2B0,A0ABN4F2B0__V52_B0_b58dc4dc5c69f370f891__compound5,V52_B0_b58dc4dc5c69f370f891,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,706,0.368844,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.493188,0.463433,0.772388,0.000000,0.000000,0.800390,0.800390,236,0.800390,Yersinia rohdei,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABN4PY35,A0ABN4PY35__V52_B0_a0eb9094d566d37d5e72__compound5,V52_B0_a0eb9094d566d37d5e72,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,707,0.368625,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.444626,0.514789,0.857982,0.000000,0.000000,0.784830,0.784830,425,0.784830,Yersinia entomophaga,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A380PRL5,A0A380PRL5__V52_B0_a5724c4fceded65aaea2__compound5,V52_B0_a5724c4fceded65aaea2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,708,0.368191,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.433821,0.538889,0.898149,0.000000,0.000000,0.722975,0.722975,780,0.722975,Yersinia frederiksenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM6UNY7,A0ABM6UNY7__V52_B0_4f80fc45999f94672f51__compound5,V52_B0_4f80fc45999f94672f51,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,709,0.368103,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.472003,0.485265,0.808775,0.000000,0.000000,0.782989,0.782989,450,0.782989,Yersinia massiliensis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A380PNL7,A0A380PNL7__V52_B0_8ba8c93e1109174fbf8f__compound5,V52_B0_8ba8c93e1109174fbf8f,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,710,0.368041,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.383231,0.569491,0.949152,0.000000,0.000000,0.799923,0.799923,238,0.799923,Yersinia frederiksenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9UVN8,A0A0T9UVN8__V52_B0_2b062c8a07b60f9c5894__compound5,V52_B0_2b062c8a07b60f9c5894,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,711,0.367901,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.512366,0.442638,0.737730,0.000000,0.000000,0.788006,0.788006,379,0.788006,Yersinia aleksiciae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9QEH2,A0A0T9QEH2__V52_B0_bdd45e3c48c5a63fef47__compound5,V52_B0_bdd45e3c48c5a63fef47,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,712,0.367885,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.386332,0.563794,0.939656,0.000000,0.000000,0.807191,0.807191,167,0.807191,Yersinia thracica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A2R4NRD1,A0A2R4NRD1__V52_B0_e54701b03dc922f9f52d__compound5,V52_B0_e54701b03dc922f9f52d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,713,0.367745,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.465332,0.486956,0.811594,0.000000,0.000000,0.795746,0.795746,291,0.795746,Yersinia massiliensis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AA36LLP1,A0AA36LLP1__V52_B0_4274dd9c74c473ba3b36__compound5,V52_B0_4274dd9c74c473ba3b36,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,714,0.367502,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.433782,0.519340,0.865567,0.000000,0.000000,0.787555,0.787555,388,0.787555,Yersinia mollaretii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AB73Q6N8,A0AB73Q6N8__V52_B0_de3b841a116986773ac9__compound5,V52_B0_de3b841a116986773ac9,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,715,0.367471,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.450422,0.500962,0.834936,0.000000,0.000000,0.793883,0.793883,308,0.793883,Yersinia kristensenii,Yersinia,Yersinia,Tail fiber assembly protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABW9EZD5,A0ABW9EZD5__V52_B0_11e1c98a0d9ef8a73cb0__compound5,V52_B0_11e1c98a0d9ef8a73cb0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,716,0.367462,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.499523,0.455464,0.759107,0.000000,0.000000,0.779298,0.779298,475,0.779298,Yersinia proxima,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9TKC9,A0ABM9TKC9__V52_B0_c542699e00676c9ce3b7__compound5,V52_B0_c542699e00676c9ce3b7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,717,0.367443,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.407586,0.541026,0.901710,0.000000,0.000000,0.804409,0.804409,199,0.804409,Yersinia wautersii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABX5QX18,A0ABX5QX18__V52_B0_e1de309d059f1cdc8f23__compound5,V52_B0_e1de309d059f1cdc8f23,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,718,0.367377,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.409186,0.543055,0.905092,0.000000,0.000000,0.788572,0.788572,374,0.788572,Yersinia hibernica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAV3BF90,A0AAV3BF90__V52_B0_db48215f1960ea008e3f__compound5,V52_B0_db48215f1960ea008e3f,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,719,0.367326,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.450761,0.500719,0.834532,0.000000,0.000000,0.790604,0.790604,355,0.790604,Yersinia pestis biovar Orientalis str. IP275,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9QWS2,A0A0T9QWS2__V52_B0_fbad02325e2ee9fad5b7__compound5,V52_B0_fbad02325e2ee9fad5b7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,720,0.367069,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.386861,0.559883,0.933139,0.000000,0.000000,0.804395,0.804395,200,0.804395,Yersinia pekkanenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1YDG7,A0ABP1YDG7__V52_B0_d4e9fa13e57b18908621__compound5,V52_B0_d4e9fa13e57b18908621,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,721,0.367039,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.383272,0.567135,0.945225,0.000000,0.000000,0.789145,0.789145,370,0.789145,Yersinia nurmii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABR4W6J9,A0ABR4W6J9__V52_B0_63537569a134e1f0b6d2__compound5,V52_B0_63537569a134e1f0b6d2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,722,0.367023,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.436806,0.514844,0.858073,0.000000,0.000000,0.783869,0.783869,438,0.783869,Yersinia frederiksenii ATCC 33641,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9UVJ2,A0A0T9UVJ2__V52_B0_61c5051e7ceb52168366__compound5,V52_B0_61c5051e7ceb52168366,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,723,0.366831,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.401903,0.550307,0.917178,0.000000,0.000000,0.777772,0.777772,489,0.777772,Yersinia aldovae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9RMJ4,A0A0T9RMJ4__V52_B0_3efd0d4ba29ce02e7771__compound5,V52_B0_3efd0d4ba29ce02e7771,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,724,0.366828,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.408480,0.540757,0.901261,0.000000,0.000000,0.789614,0.789614,364,0.789614,Yersinia pekkanenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9RLS7,A0A0T9RLS7__V52_B0_76d5e90278944868acb5__compound5,V52_B0_76d5e90278944868acb5,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,725,0.366573,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.400287,0.544067,0.906779,0.000000,0.000000,0.804037,0.804037,202,0.804037,Yersinia similis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1YU38,A0ABP1YU38__V52_B0_8fe11dd5eafc4ad12a79__compound5,V52_B0_8fe11dd5eafc4ad12a79,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,726,0.366360,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.394423,0.553521,0.922535,0.000000,0.000000,0.785424,0.785424,416,0.785424,Yersinia aldovae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9UMT9,A0A0T9UMT9__V52_B0_996b4eb284cf11a8802d__compound5,V52_B0_996b4eb284cf11a8802d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,727,0.365699,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.401357,0.539706,0.899510,0.000000,0.000000,0.799736,0.799736,242,0.799736,Yersinia aldovae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABN4PP01,A0ABN4PP01__V52_B0_a5668c143bb2e5e284d3__compound5,V52_B0_a5668c143bb2e5e284d3,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,728,0.365686,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.417176,0.525000,0.875000,0.000000,0.000000,0.795019,0.795019,300,0.795019,Yersinia entomophaga,Yersinia,Yersinia,Tail fiber assembly protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9QQ84,A0A0T9QQ84__V52_B0_7299560387c0bc0ed41d__compound5,V52_B0_7299560387c0bc0ed41d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,729,0.365591,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.504416,0.443479,0.739131,0.000000,0.000000,0.770248,0.770248,550,0.770248,Yersinia thracica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5LRG1,A0A0H5LRG1__V52_B0_9da1755461ffb7731181__compound5,V52_B0_9da1755461ffb7731181,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,730,0.365541,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.490302,0.455464,0.759107,0.000000,0.000000,0.777761,0.777761,490,0.777761,Yersinia intermedia,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5LRI4,A0A0H5LRI4__V52_B0_6d81fd1cbda1ced646c5__compound5,V52_B0_6d81fd1cbda1ced646c5,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,731,0.365157,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.384635,0.554717,0.924528,0.000000,0.000000,0.795727,0.795727,293,0.795727,Yersinia intermedia,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9QYU5,A0A0T9QYU5__V52_B0_bacb3176c395a3a973b2__compound5,V52_B0_bacb3176c395a3a973b2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,732,0.364692,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.401860,0.536111,0.893518,0.000000,0.000000,0.791958,0.791958,338,0.791958,Yersinia pekkanenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
